properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "dungeon.tower_of_hera",
  music = "same",
}

tile{
  layer = 1,
  x = 72,
  y = 56,
  width = 16,
  height = 16,
  pattern = "floor_torch.lit",
}

tile{
  layer = 1,
  x = 232,
  y = 56,
  width = 16,
  height = 16,
  pattern = "floor_torch.lit",
}

tile{
  layer = 1,
  x = 216,
  y = 8,
  width = 16,
  height = 32,
  pattern = "placeholder.wall_pillar.n",
}

tile{
  layer = 1,
  x = 248,
  y = 8,
  width = 16,
  height = 32,
  pattern = "placeholder.wall_pillar.n",
}

tile{
  layer = 1,
  x = 88,
  y = 8,
  width = 16,
  height = 32,
  pattern = "placeholder.wall_pillar.n",
}

tile{
  layer = 1,
  x = 56,
  y = 8,
  width = 16,
  height = 32,
  pattern = "placeholder.wall_pillar.n",
}

tile{
  layer = 1,
  x = 120,
  y = 24,
  width = 16,
  height = 16,
  pattern = "placeholder.big_barrier.1",
}

tile{
  layer = 1,
  x = 184,
  y = 24,
  width = 16,
  height = 16,
  pattern = "placeholder.big_barrier.1",
}

tile{
  layer = 1,
  x = 120,
  y = 40,
  width = 16,
  height = 40,
  pattern = "placeholder.big_barrier.4",
}

tile{
  layer = 1,
  x = 184,
  y = 40,
  width = 16,
  height = 40,
  pattern = "placeholder.big_barrier.4",
}

tile{
  layer = 1,
  x = 120,
  y = 80,
  width = 16,
  height = 24,
  pattern = "placeholder.big_barrier.3",
}

tile{
  layer = 1,
  x = 184,
  y = 80,
  width = 16,
  height = 24,
  pattern = "placeholder.big_barrier.3",
}

dynamic_tile{
  name = "stone_1",
  layer = 1,
  x = 136,
  y = 72,
  pattern = "placeholder.stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}

dynamic_tile{
  name = "stone_2",
  layer = 1,
  x = 168,
  y = 72,
  pattern = "placeholder.stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}

dynamic_tile{
  name = "treasure_obstacle_chest",
  layer = 1,
  x = 152,
  y = 56,
  pattern = "placeholder.treasure_obstacle",
  width = 16,
  height = 16,
  enabled_at_start = false,
}

dynamic_tile{
  name = "treasure_open_chest",
  layer = 1,
  x = 72,
  y = 88,
  pattern = "placeholder.treasure_open",
  width = 16,
  height = 16,
  enabled_at_start = false,
}

dynamic_tile{
  name = "enemy_2",
  layer = 1,
  x = 232,
  y = 72,
  pattern = "placeholder.enemy",
  width = 32,
  height = 32,
  enabled_at_start = true,
}

dynamic_tile{
  name = "enemy_3",
  layer = 1,
  x = 88,
  y = 72,
  pattern = "placeholder.enemy",
  width = 32,
  height = 32,
  enabled_at_start = true,
}

dynamic_tile{
  name = "stone_3",
  layer = 1,
  x = 152,
  y = 80,
  pattern = "placeholder.stone",
  width = 16,
  height = 16,
  enabled_at_start = true,
}


